day,site_code,age,prob.inf,storm,age_cat,code.new
9,N2,17,0.008128887310371754,CYCLONE BATSIRAI,Teenagers,MNJ.04
10,N2,17,0.009028008210446975,CYCLONE BATSIRAI,Teenagers,MNJ.04
11,N2,17,0.009926314066730106,CYCLONE BATSIRAI,Teenagers,MNJ.04
12,N2,17,0.010823805618049907,CYCLONE BATSIRAI,Teenagers,MNJ.04
13,N2,17,0.011720483602565408,CYCLONE BATSIRAI,Teenagers,MNJ.04
14,N2,17,0.012616348757766504,CYCLONE BATSIRAI,Teenagers,MNJ.04
15,N2,17,0.013511401820474542,CYCLONE BATSIRAI,Teenagers,MNJ.04
16,N2,17,0.014405643526842966,CYCLONE BATSIRAI,Teenagers,MNJ.04
17,N2,17,0.015299074612357903,CYCLONE BATSIRAI,Teenagers,MNJ.04
18,N2,17,0.016191695811838772,CYCLONE BATSIRAI,Teenagers,MNJ.04
19,N2,17,0.017083507859438886,CYCLONE BATSIRAI,Teenagers,MNJ.04
20,N2,17,0.01797451148864604,CYCLONE BATSIRAI,Teenagers,MNJ.04
21,N2,17,0.018864707432283166,CYCLONE BATSIRAI,Teenagers,MNJ.04
22,N2,17,0.019754096422508853,CYCLONE BATSIRAI,Teenagers,MNJ.04
23,N2,17,0.020642679190818015,CYCLONE BATSIRAI,Teenagers,MNJ.04
24,N2,17,0.021530456468042497,CYCLONE BATSIRAI,Teenagers,MNJ.04
25,N2,17,0.02241742898435161,CYCLONE BATSIRAI,Teenagers,MNJ.04
26,N2,17,0.023303597469252826,CYCLONE BATSIRAI,Teenagers,MNJ.04
27,N2,17,0.024188962651592268,CYCLONE BATSIRAI,Teenagers,MNJ.04
28,N2,17,0.025073525259555404,CYCLONE BATSIRAI,Teenagers,MNJ.04
29,N2,17,0.02595728602066761,CYCLONE BATSIRAI,Teenagers,MNJ.04
30,N2,17,0.026840245661794753,CYCLONE BATSIRAI,Teenagers,MNJ.04
31,N2,17,0.027722404909143804,CYCLONE BATSIRAI,Teenagers,MNJ.04
32,N2,17,0.028603764488263447,CYCLONE BATSIRAI,Teenagers,MNJ.04
33,N2,17,0.02948432512404466,CYCLONE BATSIRAI,Teenagers,MNJ.04
34,N2,17,0.030364087540721316,CYCLONE BATSIRAI,Teenagers,MNJ.04
35,N2,17,0.031243052461870743,CYCLONE BATSIRAI,Teenagers,MNJ.04
36,N2,17,0.032121220610414426,CYCLONE BATSIRAI,Teenagers,MNJ.04
37,N2,17,0.03299859270861847,CYCLONE BATSIRAI,Teenagers,MNJ.04
38,N2,17,0.03387516947809426,CYCLONE BATSIRAI,Teenagers,MNJ.04
39,N2,17,0.03475095163979907,CYCLONE BATSIRAI,Teenagers,MNJ.04
40,N2,17,0.03562593991403662,CYCLONE BATSIRAI,Teenagers,MNJ.04
41,N2,17,0.036500135020457694,CYCLONE BATSIRAI,Teenagers,MNJ.04
42,N2,17,0.03737353767806069,CYCLONE BATSIRAI,Teenagers,MNJ.04
43,N2,17,0.03824614860519227,CYCLONE BATSIRAI,Teenagers,MNJ.04
44,N2,17,0.039117968519547915,CYCLONE BATSIRAI,Teenagers,MNJ.04
45,N2,17,0.03998899813817252,CYCLONE BATSIRAI,Teenagers,MNJ.04
46,N2,17,0.040859238177461,CYCLONE BATSIRAI,Teenagers,MNJ.04
47,N2,17,0.041728689353158835,CYCLONE BATSIRAI,Teenagers,MNJ.04
48,N2,17,0.042597352380362725,CYCLONE BATSIRAI,Teenagers,MNJ.04
49,N2,17,0.04346522797352109,CYCLONE BATSIRAI,Teenagers,MNJ.04
50,N2,17,0.04433231684643478,CYCLONE BATSIRAI,Teenagers,MNJ.04
51,N2,17,0.04519861971225755,CYCLONE BATSIRAI,Teenagers,MNJ.04
52,N2,17,0.04606413728349669,CYCLONE BATSIRAI,Teenagers,MNJ.04
53,N2,17,0.0469288702720136,CYCLONE BATSIRAI,Teenagers,MNJ.04
54,N2,17,0.04779281938902441,CYCLONE BATSIRAI,Teenagers,MNJ.04
55,N2,17,0.048655985345100544,CYCLONE BATSIRAI,Teenagers,MNJ.04
56,N2,17,0.04951836885016927,CYCLONE BATSIRAI,Teenagers,MNJ.04
57,N2,17,0.05037997061351431,CYCLONE BATSIRAI,Teenagers,MNJ.04
58,N2,17,0.051240791343776466,CYCLONE BATSIRAI,Teenagers,MNJ.04
59,N2,17,0.052100831748954184,CYCLONE BATSIRAI,Teenagers,MNJ.04
60,N2,17,0.05296009253640399,CYCLONE BATSIRAI,Teenagers,MNJ.04
1,N2,18,8.421430710554784e-4,CYCLONE BATSIRAI,Teenagers,MNJ.04
2,N2,18,0.00168357693715883,CYCLONE BATSIRAI,Teenagers,MNJ.04
3,N2,18,0.002524302195562092,CYCLONE BATSIRAI,Teenagers,MNJ.04
4,N2,18,0.003364319443014327,CYCLONE BATSIRAI,Teenagers,MNJ.04
5,N2,18,0.004203629275762054,CYCLONE BATSIRAI,Teenagers,MNJ.04
6,N2,18,0.005042232289549664,CYCLONE BATSIRAI,Teenagers,MNJ.04
7,N2,18,0.005880129079619845,CYCLONE BATSIRAI,Teenagers,MNJ.04
8,N2,18,0.006717320240714005,CYCLONE BATSIRAI,Teenagers,MNJ.04
9,N2,18,0.007553806367072707,CYCLONE BATSIRAI,Teenagers,MNJ.04
10,N2,18,0.008389588052436064,CYCLONE BATSIRAI,Teenagers,MNJ.04
11,N2,18,0.009224665890044174,CYCLONE BATSIRAI,Teenagers,MNJ.04
12,N2,18,0.010059040472637554,CYCLONE BATSIRAI,Teenagers,MNJ.04
13,N2,18,0.010892712392457532,CYCLONE BATSIRAI,Teenagers,MNJ.04
14,N2,18,0.01172568224124669,CYCLONE BATSIRAI,Teenagers,MNJ.04
15,N2,18,0.012557950610249308,CYCLONE BATSIRAI,Teenagers,MNJ.04
16,N2,18,0.013389518090211706,CYCLONE BATSIRAI,Teenagers,MNJ.04
17,N2,18,0.014220385271382748,CYCLONE BATSIRAI,Teenagers,MNJ.04
18,N2,18,0.015050552743514188,CYCLONE BATSIRAI,Teenagers,MNJ.04
19,N2,18,0.01588002109586116,CYCLONE BATSIRAI,Teenagers,MNJ.04
20,N2,18,0.016708790917182553,CYCLONE BATSIRAI,Teenagers,MNJ.04
21,N2,18,0.017536862795741414,CYCLONE BATSIRAI,Teenagers,MNJ.04
22,N2,18,0.018364237319305404,CYCLONE BATSIRAI,Teenagers,MNJ.04
23,N2,18,0.019190915075147204,CYCLONE BATSIRAI,Teenagers,MNJ.04
24,N2,18,0.02001689665004494,CYCLONE BATSIRAI,Teenagers,MNJ.04
25,N2,18,0.020842182630282542,CYCLONE BATSIRAI,Teenagers,MNJ.04
26,N2,18,0.02166677360165026,CYCLONE BATSIRAI,Teenagers,MNJ.04
27,N2,18,0.022490670149444978,CYCLONE BATSIRAI,Teenagers,MNJ.04
28,N2,18,0.023313872858470704,CYCLONE BATSIRAI,Teenagers,MNJ.04
29,N2,18,0.024136382313038957,CYCLONE BATSIRAI,Teenagers,MNJ.04
30,N2,18,0.024958199096969166,CYCLONE BATSIRAI,Teenagers,MNJ.04
31,N2,18,0.025779323793589107,CYCLONE BATSIRAI,Teenagers,MNJ.04
32,N2,18,0.02659975698573532,CYCLONE BATSIRAI,Teenagers,MNJ.04
33,N2,18,0.027419499255753498,CYCLONE BATSIRAI,Teenagers,MNJ.04
34,N2,18,0.02823855118549894,CYCLONE BATSIRAI,Teenagers,MNJ.04
35,N2,18,0.02905691335633689,CYCLONE BATSIRAI,Teenagers,MNJ.04
36,N2,18,0.029874586349143074,CYCLONE BATSIRAI,Teenagers,MNJ.04
37,N2,18,0.030691570744303977,CYCLONE BATSIRAI,Teenagers,MNJ.04
38,N2,18,0.031507867121717326,CYCLONE BATSIRAI,Teenagers,MNJ.04
39,N2,18,0.032323476060792514,CYCLONE BATSIRAI,Teenagers,MNJ.04
40,N2,18,0.03313839814045097,CYCLONE BATSIRAI,Teenagers,MNJ.04
41,N2,18,0.0339526339391266,CYCLONE BATSIRAI,Teenagers,MNJ.04
42,N2,18,0.034766184034766154,CYCLONE BATSIRAI,Teenagers,MNJ.04
43,N2,18,0.03557904900482971,CYCLONE BATSIRAI,Teenagers,MNJ.04
44,N2,18,0.03639122942629102,CYCLONE BATSIRAI,Teenagers,MNJ.04
45,N2,18,0.037202725875637964,CYCLONE BATSIRAI,Teenagers,MNJ.04
46,N2,18,0.0380135389288729,CYCLONE BATSIRAI,Teenagers,MNJ.04
47,N2,18,0.03882366916151313,CYCLONE BATSIRAI,Teenagers,MNJ.04
48,N2,18,0.0396331171485913,CYCLONE BATSIRAI,Teenagers,MNJ.04
49,N2,18,0.04044188346465575,CYCLONE BATSIRAI,Teenagers,MNJ.04
50,N2,18,0.04124996868377104,CYCLONE BATSIRAI,Teenagers,MNJ.04
51,N2,18,0.042057373379518224,CYCLONE BATSIRAI,Teenagers,MNJ.04
52,N2,18,0.04286409812499536,CYCLONE BATSIRAI,Teenagers,MNJ.04
53,N2,18,0.04367014349281782,CYCLONE BATSIRAI,Teenagers,MNJ.04
54,N2,18,0.04447551005511883,CYCLONE BATSIRAI,Teenagers,MNJ.04
55,N2,18,0.045280198383549734,CYCLONE BATSIRAI,Teenagers,MNJ.04
56,N2,18,0.0460842090492805,CYCLONE BATSIRAI,Teenagers,MNJ.04
57,N2,18,0.04688754262300004,CYCLONE BATSIRAI,Teenagers,MNJ.04
58,N2,18,0.04769019967491672,CYCLONE BATSIRAI,Teenagers,MNJ.04
59,N2,18,0.04849218077475874,CYCLONE BATSIRAI,Teenagers,MNJ.04
60,N2,18,0.04929348649177436,CYCLONE BATSIRAI,Teenagers,MNJ.04
1,N2,19,7.710439597763846e-4,CYCLONE BATSIRAI,Teenagers,MNJ.04
2,N2,19,0.0015414934107648615,CYCLONE BATSIRAI,Teenagers,MNJ.04
3,N2,19,0.002311348811357841,CYCLONE BATSIRAI,Teenagers,MNJ.04
4,N2,19,0.0030806106195942922,CYCLONE BATSIRAI,Teenagers,MNJ.04
5,N2,19,0.0038492792931600155,CYCLONE BATSIRAI,Teenagers,MNJ.04
6,N2,19,0.004617355289387918,CYCLONE BATSIRAI,Teenagers,MNJ.04
7,N2,19,0.005384839065258278,CYCLONE BATSIRAI,Teenagers,MNJ.04
8,N2,19,0.006151731077399022,CYCLONE BATSIRAI,Teenagers,MNJ.04
9,N2,19,0.006918031782086012,CYCLONE BATSIRAI,Teenagers,MNJ.04
10,N2,19,0.007683741635243282,CYCLONE BATSIRAI,Teenagers,MNJ.04
11,N2,19,0.00844886109244333,CYCLONE BATSIRAI,Teenagers,MNJ.04
12,N2,19,0.009213390608907397,CYCLONE BATSIRAI,Teenagers,MNJ.04
13,N2,19,0.009977330639505724,CYCLONE BATSIRAI,Teenagers,MNJ.04
14,N2,19,0.010740681638757816,CYCLONE BATSIRAI,Teenagers,MNJ.04
15,N2,19,0.011503444060832755,CYCLONE BATSIRAI,Teenagers,MNJ.04
16,N2,19,0.012265618359549408,CYCLONE BATSIRAI,Teenagers,MNJ.04
17,N2,19,0.013027204988376747,CYCLONE BATSIRAI,Teenagers,MNJ.04
18,N2,19,0.013788204400434071,CYCLONE BATSIRAI,Teenagers,MNJ.04
19,N2,19,0.01454861704849134,CYCLONE BATSIRAI,Teenagers,MNJ.04
20,N2,19,0.015308443384969391,CYCLONE BATSIRAI,Teenagers,MNJ.04
21,N2,19,0.01606768386194022,CYCLONE BATSIRAI,Teenagers,MNJ.04
22,N2,19,0.016826338931127255,CYCLONE BATSIRAI,Teenagers,MNJ.04
23,N2,19,0.017584409043905642,CYCLONE BATSIRAI,Teenagers,MNJ.04
24,N2,19,0.018341894651302485,CYCLONE BATSIRAI,Teenagers,MNJ.04
25,N2,19,0.019098796203997122,CYCLONE BATSIRAI,Teenagers,MNJ.04
26,N2,19,0.019855114152321423,CYCLONE BATSIRAI,Teenagers,MNJ.04
27,N2,19,0.020610848946259988,CYCLONE BATSIRAI,Teenagers,MNJ.04
28,N2,19,0.021366001035450492,CYCLONE BATSIRAI,Teenagers,MNJ.04
29,N2,19,0.022120570869183922,CYCLONE BATSIRAI,Teenagers,MNJ.04
30,N2,19,0.022874558896404815,CYCLONE BATSIRAI,Teenagers,MNJ.04
31,N2,19,0.023627965565711576,CYCLONE BATSIRAI,Teenagers,MNJ.04
32,N2,19,0.024380791325356716,CYCLONE BATSIRAI,Teenagers,MNJ.04
33,N2,19,0.02513303662324711,CYCLONE BATSIRAI,Teenagers,MNJ.04
34,N2,19,0.025884701906944307,CYCLONE BATSIRAI,Teenagers,MNJ.04
35,N2,19,0.026635787623664725,CYCLONE BATSIRAI,Teenagers,MNJ.04
36,N2,19,0.027386294220279998,CYCLONE BATSIRAI,Teenagers,MNJ.04
37,N2,19,0.028136222143317176,CYCLONE BATSIRAI,Teenagers,MNJ.04
38,N2,19,0.028885571838959026,CYCLONE BATSIRAI,Teenagers,MNJ.04
39,N2,19,0.029634343753044298,CYCLONE BATSIRAI,Teenagers,MNJ.04
40,N2,19,0.030382538331067962,CYCLONE BATSIRAI,Teenagers,MNJ.04
41,N2,19,0.031130156018181507,CYCLONE BATSIRAI,Teenagers,MNJ.04
42,N2,19,0.03187719725919318,CYCLONE BATSIRAI,Teenagers,MNJ.04
43,N2,19,0.032623662498568254,CYCLONE BATSIRAI,Teenagers,MNJ.04
44,N2,19,0.033369552180429335,CYCLONE BATSIRAI,Teenagers,MNJ.04
45,N2,19,0.03411486674855655,CYCLONE BATSIRAI,Teenagers,MNJ.04
46,N2,19,0.03485960664638789,CYCLONE BATSIRAI,Teenagers,MNJ.04
47,N2,19,0.035603772317019396,CYCLONE BATSIRAI,Teenagers,MNJ.04
48,N2,19,0.0363473642032055,CYCLONE BATSIRAI,Teenagers,MNJ.04
49,N2,19,0.037090382747359193,CYCLONE BATSIRAI,Teenagers,MNJ.04
50,N2,19,0.037832828391552435,CYCLONE BATSIRAI,Teenagers,MNJ.04
51,N2,19,0.03857470157751626,CYCLONE BATSIRAI,Teenagers,MNJ.04
52,N2,19,0.039316002746641134,CYCLONE BATSIRAI,Teenagers,MNJ.04
53,N2,19,0.04005673233997716,CYCLONE BATSIRAI,Teenagers,MNJ.04
54,N2,19,0.04079689079823443,CYCLONE BATSIRAI,Teenagers,MNJ.04
55,N2,19,0.041536478561783184,CYCLONE BATSIRAI,Teenagers,MNJ.04
56,N2,19,0.04227549607065413,CYCLONE BATSIRAI,Teenagers,MNJ.04
57,N2,19,0.04301394376453868,CYCLONE BATSIRAI,Teenagers,MNJ.04
58,N2,19,0.043751822082789237,CYCLONE BATSIRAI,Teenagers,MNJ.04
59,N2,19,0.044489131464419504,CYCLONE BATSIRAI,Teenagers,MNJ.04
60,N2,19,0.04522587234810452,CYCLONE BATSIRAI,Teenagers,MNJ.04
1,N2,20,6.984788920695041e-4,CYCLONE BATSIRAI,Adults,MNJ.04
2,N2,20,0.0013964699113763418,CYCLONE BATSIRAI,Adults,MNJ.04
3,N2,20,0.00209397339868934,CYCLONE BATSIRAI,Adults,MNJ.04
4,N2,20,0.002790989694539304,CYCLONE BATSIRAI,Adults,MNJ.04
5,N2,20,0.003487519139219189,CYCLONE BATSIRAI,Adults,MNJ.04
6,N2,20,0.004183562072784261,CYCLONE BATSIRAI,Adults,MNJ.04
7,N2,20,0.004879118835052262,CYCLONE BATSIRAI,Adults,MNJ.04
8,N2,20,0.005574189765603579,CYCLONE BATSIRAI,Adults,MNJ.04
9,N2,20,0.006268775203781421,CYCLONE BATSIRAI,Adults,MNJ.04
10,N2,20,0.006962875488691959,CYCLONE BATSIRAI,Adults,MNJ.04
11,N2,20,0.007656490959204503,CYCLONE BATSIRAI,Adults,MNJ.04
12,N2,20,0.008349621953951685,CYCLONE BATSIRAI,Adults,MNJ.04
13,N2,20,0.009042268811329593,CYCLONE BATSIRAI,Adults,MNJ.04
14,N2,20,0.009734431869497956,CYCLONE BATSIRAI,Adults,MNJ.04
15,N2,20,0.010426111466380327,CYCLONE BATSIRAI,Adults,MNJ.04
16,N2,20,0.0111173079396642,CYCLONE BATSIRAI,Adults,MNJ.04
17,N2,20,0.011808021626801219,CYCLONE BATSIRAI,Adults,MNJ.04
18,N2,20,0.012498252865007298,CYCLONE BATSIRAI,Adults,MNJ.04
19,N2,20,0.013188001991262847,CYCLONE BATSIRAI,Adults,MNJ.04
20,N2,20,0.013877269342312891,CYCLONE BATSIRAI,Adults,MNJ.04
21,N2,20,0.01456605525466723,CYCLONE BATSIRAI,Adults,MNJ.04
22,N2,20,0.015254360064600627,CYCLONE BATSIRAI,Adults,MNJ.04
23,N2,20,0.015942184108152974,CYCLONE BATSIRAI,Adults,MNJ.04
24,N2,20,0.01662952772112946,CYCLONE BATSIRAI,Adults,MNJ.04
25,N2,20,0.01731639123910065,CYCLONE BATSIRAI,Adults,MNJ.04
26,N2,20,0.018002774997402847,CYCLONE BATSIRAI,Adults,MNJ.04
27,N2,20,0.018688679331137978,CYCLONE BATSIRAI,Adults,MNJ.04
28,N2,20,0.019374104575174023,CYCLONE BATSIRAI,Adults,MNJ.04
29,N2,20,0.020059051064145024,CYCLONE BATSIRAI,Adults,MNJ.04
30,N2,20,0.020743519132451278,CYCLONE BATSIRAI,Adults,MNJ.04
31,N2,20,0.021427509114259523,CYCLONE BATSIRAI,Adults,MNJ.04
32,N2,20,0.02211102134350309,CYCLONE BATSIRAI,Adults,MNJ.04
33,N2,20,0.02279405615388206,CYCLONE BATSIRAI,Adults,MNJ.04
34,N2,20,0.023476613878863434,CYCLONE BATSIRAI,Adults,MNJ.04
35,N2,20,0.02415869485168128,CYCLONE BATSIRAI,Adults,MNJ.04
36,N2,20,0.024840299405336937,CYCLONE BATSIRAI,Adults,MNJ.04
37,N2,20,0.025521427872599128,CYCLONE BATSIRAI,Adults,MNJ.04
38,N2,20,0.026202080586004144,CYCLONE BATSIRAI,Adults,MNJ.04
39,N2,20,0.02688225787785602,CYCLONE BATSIRAI,Adults,MNJ.04
40,N2,20,0.027561960080226676,CYCLONE BATSIRAI,Adults,MNJ.04
41,N2,20,0.028241187524956083,CYCLONE BATSIRAI,Adults,MNJ.04
42,N2,20,0.02891994054365243,CYCLONE BATSIRAI,Adults,MNJ.04
43,N2,20,0.029598219467692283,CYCLONE BATSIRAI,Adults,MNJ.04
44,N2,20,0.03027602462822076,CYCLONE BATSIRAI,Adults,MNJ.04
45,N2,20,0.03095335635615168,CYCLONE BATSIRAI,Adults,MNJ.04
46,N2,20,0.031630214982167705,CYCLONE BATSIRAI,Adults,MNJ.04
47,N2,20,0.032306600836720545,CYCLONE BATSIRAI,Adults,MNJ.04
48,N2,20,0.03298251425003109,CYCLONE BATSIRAI,Adults,MNJ.04
49,N2,20,0.03365795555208956,CYCLONE BATSIRAI,Adults,MNJ.04
50,N2,20,0.034332925072655715,CYCLONE BATSIRAI,Adults,MNJ.04
51,N2,20,0.035007423141258966,CYCLONE BATSIRAI,Adults,MNJ.04
52,N2,20,0.035681450087198564,CYCLONE BATSIRAI,Adults,MNJ.04
53,N2,20,0.03635500623954373,CYCLONE BATSIRAI,Adults,MNJ.04
54,N2,20,0.037028091927133855,CYCLONE BATSIRAI,Adults,MNJ.04
55,N2,20,0.03770070747857865,CYCLONE BATSIRAI,Adults,MNJ.04
56,N2,20,0.03837285322225829,CYCLONE BATSIRAI,Adults,MNJ.04
57,N2,20,0.03904452948632355,CYCLONE BATSIRAI,Adults,MNJ.04
58,N2,20,0.03971573659869606,CYCLONE BATSIRAI,Adults,MNJ.04
59,N2,20,0.0403864748870684,CYCLONE BATSIRAI,Adults,MNJ.04
60,N2,20,0.04105674467890417,CYCLONE BATSIRAI,Adults,MNJ.04
1,N2,21,6.288955130703192e-4,CYCLONE BATSIRAI,Adults,MNJ.04
2,N2,21,0.0012573955165742787,CYCLONE BATSIRAI,Adults,MNJ.04
3,N2,21,0.00188550025924607,CYCLONE BATSIRAI,Adults,MNJ.04
4,N2,21,0.002513209989663456,CYCLONE BATSIRAI,Adults,MNJ.04
5,N2,21,0.0031405249562478726,CYCLONE BATSIRAI,Adults,MNJ.04
6,N2,21,0.0037674454072645198,CYCLONE BATSIRAI,Adults,MNJ.04
7,N2,21,0.004393971590822476,CYCLONE BATSIRAI,Adults,MNJ.04
8,N2,21,0.005020103754874769,CYCLONE BATSIRAI,Adults,MNJ.04
9,N2,21,0.005645842147218502,CYCLONE BATSIRAI,Adults,MNJ.04
10,N2,21,0.00627118701549493,CYCLONE BATSIRAI,Adults,MNJ.04
11,N2,21,0.006896138607189579,CYCLONE BATSIRAI,Adults,MNJ.04
12,N2,21,0.007520697169632322,CYCLONE BATSIRAI,Adults,MNJ.04
13,N2,21,0.008144862949997498,CYCLONE BATSIRAI,Adults,MNJ.04
14,N2,21,0.008768636195303997,CYCLONE BATSIRAI,Adults,MNJ.04
15,N2,21,0.009392017152415345,CYCLONE BATSIRAI,Adults,MNJ.04
16,N2,21,0.01001500606803983,CYCLONE BATSIRAI,Adults,MNJ.04
17,N2,21,0.010637603188730586,CYCLONE BATSIRAI,Adults,MNJ.04
18,N2,21,0.011259808760885687,CYCLONE BATSIRAI,Adults,MNJ.04
19,N2,21,0.011881623030748254,CYCLONE BATSIRAI,Adults,MNJ.04
20,N2,21,0.012503046244406539,CYCLONE BATSIRAI,Adults,MNJ.04
21,N2,21,0.01312407864779404,CYCLONE BATSIRAI,Adults,MNJ.04
22,N2,21,0.01374472048668959,CYCLONE BATSIRAI,Adults,MNJ.04
23,N2,21,0.01436497200671742,CYCLONE BATSIRAI,Adults,MNJ.04
24,N2,21,0.01498483345334733,CYCLONE BATSIRAI,Adults,MNJ.04
25,N2,21,0.01560430507189474,CYCLONE BATSIRAI,Adults,MNJ.04
26,N2,21,0.01622338710752076,CYCLONE BATSIRAI,Adults,MNJ.04
27,N2,21,0.01684207980523236,CYCLONE BATSIRAI,Adults,MNJ.04
28,N2,21,0.017460383409882402,CYCLONE BATSIRAI,Adults,MNJ.04
